WatershedID,Name,AreaSqkm,States,Qlow,Q2,MaxDrainage,EcoregionID,Notes,Metadata
04200004,Upper Mississagi River,5804.53,CN,,,,,,
04200005,Lower Mississagi River,3540.74,CN,,,,,,
04200006,Serpent River-Frontal Lake Huron,2647.48,CN,,,,,,
04200007,Vermillion River,4392.61,CN,,,,,,
04200008,Spanish River-Frontal Lake Huron,9475.57,CN,,,,,,
04200009,Killarney Lake-Frontal Lake Huron,1795.93,CN,,,,,,
04210001,Upper Wanapitei River,2548.06,CN,,,,,,
04210002,Lower Wanapitei River,1220.93,CN,,,,,,
04210003,Sturgeon River,6920.89,CN,,,,,,
04210004,French River-Frontal Lake Huron,8832.35,CN,,,,,,
04220001,Magnetawan River-Frontal Lake Huron,5744.44,CN,,,,,,
04220002,Lake Muskoka-Frontal Lake Huron,5546.66,CN,,,,,,
04220003,Severn River-Lake Simcoe,6025.45,CN,,,,,,
04220004,Nottawasaga River-Frontal Lake Huron,4247.21,CN,,,,,,
04230001,Eugenia Lake-Frontal Lake Huron,1807.64,CN,,,,,,
04230002,Bruce Peninsula-Frontal Lake Huron,1793.96,CN,,,,,,
04230003,Saugeen River,4015.32,CN,,,,,,
04230004,Penetangore River-Frontal Lake Huron,1149.85,CN,,,,,,
04230005,Maitland River-Frontal Lake Huron,2636.52,CN,,,,,,
04230006,Ausable River-Frontal Lake Huron,3045.94,CN,,,,,,
04240000,Lake Huron,65096.51,CN_MI,,,,50,,
04250001,Cedar Creek-Frontal Lake Erie,596.33,CN,,,,,,
04250002,Upper Thames River,3053.72,CN,,,,,,
04250003,Lower Thames River,2600.09,CN,,,,,,
04250004,Talbot Creek-Frontal Lake Erie,701.77,CN,,,,,,
04250005,Big Creek-Frontal Lake Erie,3758.5,CN,,,,,,
04250006,Upper Grand River,4745.48,CN,,,,,,
04250007,Lower Grand River,2031.14,CN,,,,,,
04260000,Lake Erie,26237.62,CN_MI_NY_OH_PA,,,,83,,
04270101,Niagara River,3527.57,CN_NY,,,,83,,
04320000,Mojikit Lake-Ogoki River,14020.71,CN,,,,,,
04330000,Long Lake-Kenogami River,4383.92,CN,,,,,,
05010001,Upper Allegheny,6711.5,NY_PA,,,,62,,
05010002,Conewango,2333.9,NY_PA,,,,61,,
05010003,Middle Allegheny-Tionesta,4361.93,PA,,,,62,,
05010004,French,3203.64,NY_PA,,,,61,,
05010005,Clarion,3233.97,PA,,,,62,,
05010006,Middle Allegheny-Redbank,4361.11,PA,,,,70,,
05010007,Conemaugh,3555.13,PA,,,,69,,
05010008,Kiskiminetas,1334.51,PA,,,,70,,
05010009,Lower Allegheny,1281.11,PA,,,,70,,
05020001,Tygart Valley,3562.49,WV,,,,69,,
05020002,West Fork,2280.21,WV,,,,70,,
05020003,Upper Monongahela,1200.82,PA_WV,,,,70,,
05020004,Cheat,3683.31,MD_PA_WV,,,,69,,
05020005,Lower Monongahela,3816.47,PA_WV,,,,70,,
05020006,Youghiogheny,4561.04,MD_PA_WV,,,,69,,
05030101,Upper Ohio,5145.19,OH_PA_WV,,,,70,,
05030102,Shenango,2763.03,OH_PA,,,,61,,
05030103,Mahoning,2952.11,OH_PA,,,,61,,
05030104,Beaver,291.34,PA,,,,70,,
05030105,Connoquenessing,2171.22,PA,,,,70,,
05030106,Upper Ohio-Wheeling,3914.09,OH_PA_WV,,,,70,,
05030201,Little Muskingum-Middle Island,4700.61,OH_WV,,,,70,,
05030202,Upper Ohio-Shade,3669.74,OH_WV,,,,70,,
05030203,Little Kanawha,5981.57,WV,,,,70,,
05030204,Hocking,3098.27,OH,,,,70,,
05040001,Tuscarawas,6720.15,OH,,,,70,,
05040002,Mohican,2603.01,OH,,,,61,,
05040003,Walhonding,3239.89,OH,,,,61,,
05040004,Muskingum,4056.09,OH,,,,70,,
05040005,Wills,2210.15,OH,,,,70,,
05040006,Licking,2020.14,OH,,,,61,,
05050001,Upper New,7620.62,NC_TN_VA,,,,66,,
05050002,Middle New,4350.84,VA_WV,,,,67,,
05050003,Greenbrier,4260.44,VA_WV,,,,69,,
05050004,Lower New,1791.09,WV,,,,69,,
05050005,Gauley,3679.5,WV,,,,69,,
05050006,Upper Kanawha,1345.27,WV,,,,69,,
05050007,Elk,3971.43,WV,,,,69,,
05050008,Lower Kanawha,2393.94,WV,,,,70,,
05050009,Coal,2310.16,WV,,,,69,,
05060001,Upper Scioto,8277.11,OH,,,,55,,
05060002,Lower Scioto,5633.39,KY_OH,,,,70,,
05060003,Paint,2956.24,OH,,,,55,,
05070101,Upper Guyandotte,2434.24,WV,,,,69,,
05070102,Lower Guyandotte,1917.0,WV,,,,70,,
05070201,Tug,4030.3,KY_VA_WV,,,,69,,
05070202,Upper Levisa,3141.37,KY_VA_WV,,,,69,,
05070203,Lower Levisa,2884.09,KY,,,,69,,
05070204,Big Sandy,1062.99,KY_WV,,,,70,,
05080001,"Upper Great Miami, Indiana, Ohio",6506.96,IN_OH,,,,55,,
05080002,"Lower Great Miami, Indiana, Ohio",3576.9,IN_OH,,,,55,,
05080003,Whitewater,3821.47,IN_OH,,,,55,,
05090101,Raccoon-Symmes,3778.87,KY_OH_WV,,,,70,,
05090102,Twelvepole,1145.54,WV,,,,70,,
05090103,Little Scioto-Tygarts,2610.04,KY_OH_WV,,,,70,,
05090104,Little Sandy,1875.79,KY,,,,70,,
05090201,Ohio Brush-Whiteoak,5438.86,KY_OH,,,,71,,
05090202,Little Miami,4552.89,OH,,,,55,,
05090203,Middle Ohio-Laughery,3652.65,IN_KY_OH,,,,71,,
05100101,Licking,7196.38,KY,,,,71,,
05100102,South Fork Licking,2401.49,KY,,,,71,,
05100201,North Fork Kentucky,3428.89,KY_VA,,,,69,,
05100202,Middle Fork Kentucky,1448.17,KY,,,,69,,
05100203,South Fork Kentucky,1937.29,KY,,,,69,,
05100204,Upper Kentucky,2832.79,KY,,,,70,,
05100205,Lower Kentucky,8393.67,KY,,,,71,,
05110001,Upper Green,8133.88,KY,,,,71,,
05110002,Barren,5866.43,KY_TN,,,,71,,
05110003,Middle Green,2661.48,KY,,,,72,,
05110004,Rough,2799.62,KY,,,,72,,
05110005,Lower Green,2390.66,KY,,,,72,,
05110006,Pond,2064.76,KY,,,,72,,
05120101,Upper Wabash,4230.82,IN_OH,,,,55,,
05120102,Salamonie,1450.7,IN,,,,55,,
05120103,Mississinewa,2114.79,IN_OH,,,,55,,
05120104,Eel,2114.43,IN,,,,55,,
05120105,Middle Wabash-Deer,1732.77,IN,,,,55,,
05120106,Tippecanoe,5046.87,IN,,,,56,,
05120107,Wildcat,2084.4,IN,,,,55,,
05120108,Middle Wabash-Little Vermilion,5892.13,IL_IN,,,,55,,
05120109,Vermilion,3707.96,IL_IN,,,,54,,
05120110,Sugar,2101.24,IN,,,,55,,
05120111,Middle Wabash-Busseron,5252.94,IL_IN,,,,72,,
05120112,Embarras,6308.82,IL,,,,72,,
05120113,Lower Wabash,3399.63,IL_IN,,,,72,,
05120114,Little Wabash,5547.78,IL,,,,72,,
05120115,Skillet,2750.77,IL,,,,72,,
05120201,Upper White,7044.2,IN,,,,55,,
05120202,Lower White,4333.86,IN,,,,72,,
05120203,Eel,3128.58,IN,,,,55,,
05120204,Driftwood,3018.64,IN,,,,55,,
05120205,Flatrock-Haw,1548.55,IN,,,,55,,
05120206,Upper East Fork White,2101.42,IN,,,,55,,
05120207,Muscatatuck,2954.39,IN,,,,55,,
05120208,Lower East Fork White,5254.25,IN,,,,71,,
05120209,Patoka,2229.19,IN,,,,72,,
05130101,Upper Cumberland,6038.41,KY_TN_VA,,,,69,,
05130102,Rockcastle,1977.51,KY,,,,68,,
05130103,Upper Cumberland-Lake Cumberland,4874.85,KY_TN,,,,71,,
05130104,South Fork Cumberland,3581.07,KY_TN,,,,68,,
05130105,Obey,2452.65,KY_TN,,,,71,,
05130106,Upper Cumberland-Cordell Hull Reservoir,2063.97,TN,,,,71,,
05130107,Collins,2039.11,TN,,,,71,,
05130108,Caney,4653.89,TN,,,,71,,
05130201,Lower Cumberland-Old Hickory Lake,2552.95,TN,,,,71,,
05130202,Lower Cumberland-Sycamore,1676.91,TN,,,,71,,
05130203,Stones,2423.48,TN,,,,71,,
05130204,Harpeth,2245.66,TN,,,,71,,
05130205,Lower Cumberland,6044.55,KY_TN,,,,71,,
05130206,Red,3765.11,KY_TN,,,,71,,
05140101,Silver-Little Kentucky,3267.38,IN_KY,,,,71,,
05140102,Salt,3805.48,KY,,,,71,,
05140103,Rolling Fork,3754.21,KY,,,,71,,
05140104,Blue-Sinking,4916.44,IN_KY,,,,71,,
05140201,Lower Ohio-Little Pigeon,3615.63,IN_KY,,,,72,,
05140202,Highland-Pigeon,2684.24,IL_IN_KY,,,,72,,
05140203,Lower Ohio-Bay,2706.83,IL_KY,,,,71,,
05140204,Saline,3049.4,IL_KY,,,,72,,
05140205,Tradewater,2442.05,KY,,,,72,,
05140206,Lower Ohio,2392.03,IL_KY,,,,72,,
06010101,North Fork Holston,1882.22,TN_VA,,,,67,,
06010102,South Fork Holston,3054.45,NC_TN_VA,,,,67,,
06010103,"Watauga, North Carolina, Tennessee",2248.99,NC_TN,,,,66,,
06010104,Holston,2589.97,TN_VA,,,,67,,
06010105,Upper French Broad,4867.99,NC_SC_TN,,,,66,,
06010106,Pigeon,1785.6,NC_TN,,,,66,,
06010107,Lower French Broad,2063.04,NC_TN,,,,67,,
06010108,Nolichucky,4553.47,NC_TN,,,,66,,
06010201,Watts Bar Lake,3505.89,NC_TN,,,,67,,
06010202,Upper Little Tennessee,2168.56,GA_NC_TN,,,,66,,
06010203,Tuckasegee,1900.62,NC_TN,,,,66,,
06010204,Lower Little Tennessee,2732.57,NC_TN,,,,66,,
06010205,"Upper Clinch, Tennessee, Virginia",5091.26,TN_VA_WV,,,,67,,
06010206,Powell,2451.94,KY_TN_VA,,,,67,,
06010207,Lower Clinch,1647.78,TN,,,,67,,
06010208,Emory,2243.57,TN,,,,68,,
06020001,Middle Tennessee-Chickamauga,4827.2,AL_GA_TN,,,,67,,
06020002,Hiwassee,5325.14,GA_NC_TN,,,,66,,
06020003,Ocoee,1655.29,GA_NC_TN,,,,66,,
06020004,Sequatchie,1558.09,TN,,,,68,,
06030001,Guntersville Lake,5173.58,AL_GA_TN,,,,68,,
06030002,Wheeler Lake,7493.17,AL_TN,,,,71,,
06030003,Upper Elk,3324.37,AL_TN,,,,71,,
06030004,Lower Elk,2496.93,AL_TN,,,,71,,
06030005,Pickwick Lake,5911.4,AL_MS_TN,,,,71,,
06030006,Bear,2444.27,AL_MS,,,,65,,
06040001,Lower Tennessee-Beech,5403.44,MS_TN,,,,65,,
06040002,Upper Duck,3058.99,TN,,,,71,,
06040003,Lower Duck,4005.76,TN,,,,71,,
06040004,Buffalo,1975.22,TN,,,,71,,
06040005,Kentucky Lake,4700.87,KY_TN,,,,71,,
06040006,Lower Tennessee,1807.45,KY_TN,,,,74,,
07010101,Mississippi Headwaters,4975.37,MN,,,,50,,
07010102,Leech Lake,3473.87,MN,,,,50,,
07010103,Prairie-Willow,5397.82,MN,,,,50,,
07010104,Elk-Nokasippi,4358.35,MN,,,,50,,
07010105,Pine,2028.21,MN,,,,50,,
07010106,Crow Wing,5136.78,MN,,,,50,,
07010107,Redeye,2315.27,MN,,,,51,,
07010108,Long Prairie,2287.19,MN,,,,51,,
07010201,Platte-Spunk,2654.87,MN,,,,51,,
07010202,Sauk,2700.89,MN,,,,51,,
07010203,Clearwater-Elk,2905.03,MN,,,,51,,
07010204,Crow,3825.41,MN,,,,51,,
07010205,South Fork Crow,3312.26,MN,,,,47,,
07010206,Twin Cities,2609.29,MN,,,,51,,
07010207,Rum,4105.01,MN,,,,51,,
07020001,Upper Minnesota,5515.24,MN_ND_SD,,,,46,,
07020002,Pomme De Terre,2266.1,MN,,,,46,,
07020003,Lac Qui Parle,2840.22,MN_SD,,,,46,,
07020004,Hawk-Yellow Medicine,5392.69,MN_SD,,,,47,,
07020005,Chippewa,5381.99,MN,,,,51,,
07020006,Redwood,1810.32,MN,,,,47,,
07020007,Middle Minnesota,3489.38,MN,,,,47,,
07020008,Cottonwood,3402.4,MN,,,,47,,
07020009,Blue Earth,4054.26,IA_MN,,,,47,,
07020010,Watonwan,2262.85,MN,,,,47,,
07020011,Le Sueur,2879.8,MN,,,,47,,
07020012,Lower Minnesota,4755.61,MN,,,,51,,
07030001,Upper St. Croix,5247.3,MN_WI,,,,50,,
07030002,Namekagon,2638.0,WI,,,,50,,
07030003,Kettle,2725.4,MN,,,,50,,
07030004,Snake,2606.38,MN,,,,50,,
07030005,Lower St. Croix,6777.53,MN_WI,,,,51,,
07040001,Rush-Vermillion,2880.61,MN_WI,,,,52,,
07040002,Cannon,3809.23,MN,,,,47,,
07040003,Buffalo-Whitewater,3603.22,MN_WI,,,,52,,
07040004,Zumbro,3682.9,MN,,,,52,,
07040005,Trempealeau,1888.9,WI,,,,52,,
07040006,La Crosse-Pine,1800.0,MN_WI,,,,52,,
07040007,Black,5894.5,WI,,,,51,,
07040008,Root,4310.17,IA_MN,,,,52,,
07050001,Upper Chippewa,4999.03,WI,,,,50,,
07050002,Flambeau,3054.68,MI_WI,,,,50,,
07050003,South Fork Flambeau,1915.08,WI,,,,50,,
07050004,Jump,2213.03,WI,,,,50,,
07050005,Lower Chippewa,5337.91,WI,,,,52,,
07050006,Eau Claire,2289.03,WI,,,,51,,
07050007,Red Cedar,4897.41,WI,,,,51,,
07060001,Coon-Yellow,3688.69,IA_MN_WI,,,,52,,
07060002,Upper Iowa,2588.68,IA_MN,,,,52,,
07060003,Grant-Little Maquoketa,2899.51,IA_WI,,,,52,,
07060004,Turkey,4387.24,IA,,,,52,,
07060005,Apple-Plum,3849.79,IA_IL_WI,,,,52,,
07060006,Maquoketa,4844.04,IA,,,,47,,
07070001,Upper Wisconsin,5645.62,MI_WI,,,,50,,
07070002,Lake Dubay,7043.24,WI,,,,51,,
07070003,Castle Rock,8415.94,WI,,,,51,,
07070004,Baraboo,1697.37,WI,,,,52,,
07070005,Lower Wisconsin,6115.2,WI,,,,52,,
07070006,Kickapoo,1988.36,WI,,,,52,,
07080101,Copperas-Duck,2568.51,IA_IL,,,,72,,
07080102,Upper Wapsipinicon,4060.53,IA_MN,,,,47,,
07080103,Lower Wapsipinicon,2541.83,IA,,,,47,,
07080104,Flint-Henderson,6257.38,IA_IL_MO,,,,72,,
07080105,South Skunk,4774.75,IA,,,,47,,
07080106,North Skunk,2259.61,IA,,,,47,,
07080107,Skunk,4231.12,IA,,,,47,,
07080201,Upper Cedar,4362.98,IA_MN,,,,47,,
07080202,Shell Rock,2797.79,IA_MN,,,,47,,
07080203,Winnebago,1782.95,IA_MN,,,,47,,
07080204,West Fork Cedar,2230.3,IA,,,,47,,
07080205,Middle Cedar,6259.6,IA,,,,47,,
07080206,Lower Cedar,2845.97,IA,,,,47,,
07080207,Upper Iowa,3770.97,IA,,,,47,,
07080208,Middle Iowa,4292.37,IA,,,,47,,
07080209,Lower Iowa,4366.13,IA,,,,47,,
07090001,Upper Rock,4902.8,WI,,,,53,,
07090002,Middle Rock,4743.27,IL_WI,,,,53,,
07090003,Pecatonica,4869.57,IL_WI,,,,52,,
07090004,Sugar,1969.81,IL_WI,,,,53,,
07090005,Lower Rock,5616.77,IL_WI,,,,54,,
07090006,Kishwaukee,3250.09,IL_WI,,,,54,,
07090007,Green,2923.64,IL,,,,54,,
07100001,Des Moines Headwaters,3231.05,MN,,,,47,,
07100002,Upper Des Moines,2786.66,IA_MN,,,,47,,
07100003,East Fork Des Moines,3385.6,IA_MN,,,,47,,
07100004,Middle Des Moines,4468.9,IA,,,,47,,
07100005,Boone,2352.86,IA,,,,47,,
07100006,North Raccoon,6399.54,IA,,,,47,,
07100007,South Raccoon,2944.48,IA,,,,47,,
07100008,Lake Red Rock,6326.29,IA,,,,47,,
07100009,Lower Des Moines,5546.97,IA_MO,,,,40,,
07110001,Bear-Wyaconda,4471.0,IA_IL_MO,,,,40,,
07110002,North Fabius,2371.96,IA_MO,,,,40,,
07110003,South Fabius,1605.28,MO,,,,40,,
07110004,The Sny,5146.75,IL_MO,,,,72,,
07110005,North Fork Salt,2314.55,MO,,,,40,,
07110006,South Fork Salt,3143.6,MO,,,,40,,
07110007,Salt,2056.52,MO,,,,72,,
07110008,Cuivre,3268.14,MO,,,,72,,
07110009,Peruque-Piasa,1732.31,IL_MO,,,,72,,
07120001,Kankakee,7845.52,IL_IN_MI,,,,54,,
07120002,Iroquois,5537.44,IL_IN,,,,54,,
07120003,Chicago,1698.71,IL_IN,,,,54,,
07120004,Des Plaines,3769.72,IL_WI,,,,54,,
07120005,Upper Illinois,2606.49,IL,,,,54,,
07120006,Upper Fox,3999.29,IL_WI,,,,53,,
07120007,Lower Fox,2857.07,IL,,,,54,,
07130001,Lower Illinois-Senachwine Lake,5075.93,IL,,,,54,,
07130002,Vermilion,3452.81,IL,,,,54,,
07130003,Lower Illinois-Lake Chautauqua,4202.8,IL,,,,72,,
07130004,Mackinaw,2976.16,IL,,,,54,,
07130005,Spoon,4831.22,IL,,,,72,,
07130006,Upper Sangamon,3732.18,IL,,,,54,,
07130007,South Fork Sangamon,3029.6,IL,,,,54,,
07130008,Lower Sangamon,2311.11,IL,,,,54,,
07130009,Salt,4836.37,IL,,,,54,,
07130010,La Moine,3494.65,IL,,,,72,,
07130011,Lower Illinois,5886.72,IL,,,,72,,
07130012,Macoupin,2524.41,IL,,,,72,,
07140101,Cahokia-Joachim,4262.72,IL_MO,,,,72,,
07140102,Meramec,5568.39,MO,,,,39,,
07140103,Bourbeuse,2185.12,MO,,,,39,,
07140104,Big,2512.8,MO,,,,39,,
07140105,Upper Mississippi-Cape Girardeau,4472.95,IL_KY_MO,,,,72,,
07140106,Big Muddy,6178.53,IL,,,,72,,
07140107,Whitewater,3088.17,MO,,,,39,,
07140108,Cache,947.42,IL,,,,72,,
07140201,Upper Kaskaskia,4062.66,IL,,,,54,,
07140202,Middle Kaskaskia,4449.88,IL,,,,72,,
07140203,Shoal,2373.76,IL,,,,72,,
07140204,Lower Kaskaskia,4160.7,IL,,,,72,,
08010100,Lower Mississippi-Memphis,2842.16,AR_IL_KY_MO_MS_TN,,,,73,,
08010201,Bayou De Chien-Mayfield,2513.55,KY_TN,,,,74,,
08010202,Obion,3406.94,KY_TN,,,,74,,
08010203,South Fork Obion,2998.58,TN,,,,65,,
08010204,North Fork Forked Deer,2471.42,TN,,,,74,,
08010205,South Fork Forked Deer,2748.17,TN,,,,74,,
08010206,Forked Deer,184.4,TN,,,,73,,
08010207,Upper Hatchie,2967.97,MS_TN,,,,65,,
08010208,Lower Hatchie,3791.23,MS_TN,,,,74,,
08010209,Loosahatchie,1921.44,TN,,,,74,,
08010210,Wolf,2111.43,MS_TN,,,,74,,
08010211,Horn Lake-Nonconnah,723.16,MS_TN,,,,74,,
08010300,Town of Madrid-Saint Johns Bayou,1782.81,MO,,,,73,,
08020100,Lower Mississippi-Helena,1537.5,AR_MS,,,,73,,
08020202,Upper St. Francis,3361.88,MO,,,,39,,
08020203,Lower St. Francis,9269.86,AR_MO,,,,73,,
08020204,Little River Ditches,6747.76,AR_MO,,,,73,,
08020205,L'Anguille,2474.48,AR,,,,73,,
08020301,Lower White-Bayou Des Arc,2942.13,AR,,,,73,,
08020302,Cache,5197.96,AR_MO,,,,73,,
08020303,Lower White,3524.47,AR,,,,73,,
08020304,Big,2453.35,AR,,,,73,,
08020401,Lower Arkansas,1793.94,AR,,,,73,,
08020402,Bayou Meto,2589.04,AR,,,,73,,
08030100,Lower Mississippi-Greenville,1556.55,AR_LA_MS,,,,73,,
08030201,Little Tallahatchie,4269.54,MS,,,,65,,
08030202,Tallahatchie,2723.1,MS,,,,73,,
08030203,Yocona,1926.47,MS,,,,65,,
08030204,Coldwater,4819.77,MS_TN,,,,74,,
08030205,Yalobusha,5917.03,MS,,,,65,,
08030206,Upper Yazoo,4330.28,MS,,,,73,,
08030207,Big Sunflower,8210.17,MS,,,,73,,
08030208,Lower Yazoo,518.84,LA_MS,,,,73,,
08030209,Deer-Steele,2121.35,LA_MS,,,,73,,
08040101,Ouachita Headwaters,4010.01,AR,,,,36,,
08040102,Upper Ouachita,4540.7,AR,,,,35,,
08040103,Little Missouri,5437.74,AR,,,,35,,
08040201,Lower Ouachita-Smackover,4672.4,AR,,,,35,,
08040202,Lower Ouachita-Bayou De Loutre,3401.5,AR_LA,,,,35,,
08040203,Upper Saline,4442.94,AR,,,,35,,
08040204,Lower Saline,3934.66,AR,,,,35,,
08040205,Bayou Bartholomew,4311.61,AR_LA,,,,35,,
08040206,Bayou D'Arbonne,4974.39,AR_LA,,,,35,,
08040207,Lower Ouachita,1908.76,LA,,,,35,,
08040301,Lower Red,2350.15,LA,,,,73,,
08040302,Castor,2479.35,LA,,,,35,,
08040303,Dugdemona,2420.07,LA,,,,35,,
08040304,Little,2597.21,LA,,,,35,,
08040305,Black,191.23,LA,,,,73,,
08040306,Bayou Cocodrie,1441.52,LA,,,,73,,
08050001,Boeuf,7478.67,AR_LA,,,,73,,
08050002,Bayou Macon,2637.5,AR_LA,,,,73,,
08050003,Tensas,3597.48,LA,,,,73,,
08060100,Lower Mississippi-Natchez,1793.03,LA_MS,,,,73,,
08060201,Upper Big Black,3832.31,MS,,,,65,,
08060202,Lower Big Black,4934.37,MS,,,,74,,
08060203,Bayou Pierre,2772.31,LA_MS,,,,74,,
08060204,Coles Creek,950.12,LA_MS,,,,74,,
08060205,Homochitto,3092.05,MS,,,,74,,
08060206,Buffalo,960.13,MS,,,,74,,
08070100,Lower Mississippi-Baton Rouge,601.89,LA_MS,,,,73,,
08070201,Bayou Sara-Thompson,1799.68,LA_MS,,,,74,,
08070202,Amite,4878.9,LA_MS,,,,74,,
08070203,Tickfaw,1880.29,LA_MS,,,,65,,
08070204,Lake Maurepas,1846.4,LA,,,,73,,
08070205,Tangipahoa,2008.54,LA_MS,,,,65,,
08070300,Lower Grand,2058.66,LA,,,,73,,
08080101,Atchafalaya,5164.35,LA,,,,73,,
08080102,Bayou Teche,5730.54,LA,,,,35,,
08080103,Vermilion,5217.06,LA,,,,34,,
08080201,Mermentau Headwaters,3606.64,LA,,,,34,,
08080202,Mermentau,6663.64,LA,,,,34,,
08080203,Upper Calcasieu,3912.3,LA,,,,35,,
08080204,Whisky Chitto,2282.16,LA,,,,35,,
08080205,West Fork Calcasieu,1946.66,LA,,,,35,,
08080206,Lower Calcasieu,3286.77,LA,,,,34,,
08090100,Lower Mississippi-New Orleans,2221.28,LA,,,,73,,
08090201,Liberty Bayou-Tchefuncta,1798.98,LA,,,,75,,
08090202,Lake Pontchartrain,1657.62,LA,,,,73,,
08090203,Eastern Louisiana Coastal,8565.21,LA_MS,,,,73,,
08090301,East Central Louisiana Coastal,6993.9,LA,,,,73,,
08090302,West Central Louisiana Coastal,8003.21,LA,,,,73,,
09010002,Des Lacs,2739.08,CN_ND,,,,46,,
09010003,Lower Souris,13002.27,CN_ND,,,,46,,
09010004,Willow,4649.35,CN_ND,,,,46,,
09010005,Deep,4353.59,CN_ND,,,,46,,
09010006,Long Creek,4490.0,CN_ND,,,,42,,
09010007,Headwaters Souris River,8048.46,CN_ND,,,,46,,
09010008,Moose Mountain Creek-Souris River,8762.86,CN_ND,,,,46,,
09010009,Upper Moose Mountain Creek,4073.09,CN,,,,,,
09020101,Bois De Sioux,2875.05,MN_ND_SD,,,,48,,
09020102,Mustinka,2227.51,MN,,,,46,,
09020103,Otter Tail,4943.61,MN,,,,51,,
09020104,Upper Red,1695.55,MN_ND,,,,48,,
09020105,Western Wild Rice,5793.14,ND_SD,,,,46,,
09020106,Buffalo,2928.07,MN_ND,,,,48,,
09020107,Elm-Marsh,2838.25,MN_ND,,,,48,,
09020108,Eastern Wild Rice,4235.2,MN,,,,48,,
09020109,Goose,3276.78,ND,,,,46,,
09020201,Devils Lake,9945.39,ND,,,,46,,
09020202,Upper Sheyenne,4877.28,ND,,,,46,,
09020203,Middle Sheyenne,5229.08,ND,,,,46,,
09020204,Lower Sheyenne,4462.7,ND,,,,46,,
09020205,Maple,4088.98,ND,,,,46,,
09020301,Sandhill-Wilson,3049.57,MN_ND,,,,48,,
09020302,Red Lakes,5026.78,MN,,,,49,,
09020303,Red Lake,3468.14,MN,,,,48,,
09020304,Thief,2714.98,MN,,,,48,,
09020305,Clearwater,3517.89,MN,,,,48,,
09020306,Grand Marais-Red,1644.17,MN_ND,,,,48,,
09020307,Turtle,1769.75,ND,,,,48,,
09020308,Forest,2425.11,ND,,,,48,,
09020309,Snake,2015.85,MN,,,,48,,
09020310,Park,2472.2,ND,,,,48,,
09020311,Middle Red,6377.63,CN_MN_ND,,,,48,,
09020312,Two Rivers,2822.21,CN_MN,,,,48,,
09020314,Roseau,5346.78,CN_MN,,,,49,,
09020315,Upper Pembina River,3568.97,CN_ND,,,,46,,
09020316,Lower Pembina River,6571.79,CN_ND,,,,46,,
09020317,Morris River,4064.14,CN,,,,,,
09020318,Rat River-Tourond Creek,3228.91,CN,,,,,,
09020319,La Salle River,2415.02,CN,,,,,,
09030001,Rainy Headwaters,16347.29,CN_MN,,,,50,,
09030002,Vermilion,2678.22,MN,,,,50,,
09030003,Rainy Lake,12732.21,CN_MN,,,,50,,
09030005,Little Fork,4854.19,MN,,,,49,,
09030006,Big Fork,5325.88,CN_MN,,,,49,,
09030007,Rapid,2444.66,MN,,,,49,,
09030008,Lower Rainy,3975.44,CN_MN,,,,49,,
09030009,Lake of the Woods,13740.44,CN_MN,,,,49,,
09030010,Big Turtle River-Rainy Lake,6446.26,CN,,,,,,
09030011,Shoal Lake,1027.87,CN,,,,,,
09040001,St. Marys,3816.84,CN_MT,(10**-3.16)*(DRNAREA**1.037)*(PRECIP**1.618) ,0.025*(DRNAREA**0.949)*(PRECIP**1.71),700.0,41,,
09040002,Belly,4897.77,CN_MT,(10**-3.16)*(DRNAREA**1.037)*(PRECIP**1.618) ,0.025*(DRNAREA**0.949)*(PRECIP**1.71),,41,,
09040003,Upper Oldman River,4854.13,CN,,,,,,
09040004,Oldman River-Willow Creek,4036.43,CN,,,,,,
10020001,Red Rock,5993.48,ID_MT,(10**-4.555)*(DRNAREA**1.115)*(PRECIP**2.427) ,2.49*(DRNAREA**0.93)*((ELEV6K+1)**0.095),4973.49,17,,
10020002,Beaverhead,3890.87,MT,(10**-4.555)*(DRNAREA**1.115)*(PRECIP**2.427) ,2.49*(DRNAREA**0.93)*((ELEV6K+1)**0.095),16532.81,17,,
10020003,Ruby,2501.35,MT,(10**-4.555)*(DRNAREA**1.115)*(PRECIP**2.427) ,2.49*(DRNAREA**0.93)*((ELEV6K+1)**0.095),6846.33,17,,
10020004,Big Hole,7228.28,ID_MT,(10**-4.555)*(DRNAREA**1.115)*(PRECIP**2.427) ,2.49*(DRNAREA**0.93)*((ELEV6K+1)**0.095),2426.28,17,,
10020005,Jefferson,3366.65,MT,(10**-4.555)*(DRNAREA**1.115)*(PRECIP**2.427) ,2.49*(DRNAREA**0.93)*((ELEV6K+1)**0.095),16697.05,17,,
10020006,Boulder,1965.64,MT,(10**-4.555)*(DRNAREA**1.115)*(PRECIP**2.427) ,2.49*(DRNAREA**0.93)*((ELEV6K+1)**0.095),1665.31,17,,
10020007,Madison,6619.37,ID_MT_WY,(10**-4.555)*(DRNAREA**1.115)*(PRECIP**2.427) ,2.49*(DRNAREA**0.93)*((ELEV6K+1)**0.095),247.34,17,,
10020008,Gallatin,4784.75,MT_WY,(10**-5.806)*(DRNAREA**0.841)*(PRECIP**3.772) ,4.73*(DRNAREA**0.802)*((ELEV6K+1)**0.194),364.05,17,,
