VegetationID,EpochID,Name
1286,2,Inter-Mountain Basins Greasewood Flat
1287,2,Western Great Plains Floodplain Systems
1288,2,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland
1289,2,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna
1290,2,Western Great Plains Wooded Draw and Ravine
1291,2,Great Plains Prairie Pothole
1292,2,Western Great Plains Depressional Wetland Systems
1293,2,Southern Coastal Plain Dry Upland Hardwood Forest
1294,2,Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest
1295,2,Atlantic Coastal Plain Mesic Hardwood Forest
1296,2,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland
1297,2,Atlantic Coastal Plain Upland Longleaf Pine Woodland
1298,2,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland
1299,2,Florida Longleaf Pine Sandhill
1300,2,Southern Coastal Plain Mesic Slope Forest
1301,2,East Gulf Coastal Plain Maritime Forest
1302,2,Southern Atlantic Coastal Plain Maritime Forest
1303,2,Florida Peninsula Inland Scrub
1304,2,Southern Atlantic Coastal Plain Wet Pine Savanna and Flatwoods
1305,2,Central Florida Pine Flatwoods
1306,2,East Gulf Coastal Plain Near-Coast Pine Flatwoods
1307,2,Southern Coastal Plain Nonriverine Cypress Dome
1308,2,Southern Coastal Plain Seepage Swamp and Baygall
1309,2,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall
1310,2,Gulf and Atlantic Coastal Plain Floodplain Systems
1311,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1312,2,Gulf and Atlantic Coastal Plain Swamp Systems
1313,2,East Gulf Coastal Plain Savanna and Wet Prairie
1314,2,Floridian Highlands Freshwater Marsh
1315,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1316,2,Southern Coastal Plain Dry Upland Hardwood Forest
1317,2,South Florida Hardwood Hammock
1318,2,Southwest Florida Coastal Strand and Maritime Hammock
1319,2,Southeast Florida Coastal Strand and Maritime Hammock
1320,2,Florida Longleaf Pine Sandhill
1321,2,South Florida Pine Rockland
1322,2,Florida Peninsula Inland Scrub
1323,2,Florida Dry Prairie
1324,2,South Florida Dwarf Cypress Savanna
1325,2,South Florida Pine Flatwoods
1326,2,South Florida Cypress Dome
1327,2,Central Florida Pine Flatwoods
1328,2,East Gulf Coastal Plain Near-Coast Pine Flatwoods
1329,2,Southern Coastal Plain Nonriverine Cypress Dome
1330,2,Southern Coastal Plain Seepage Swamp and Baygall
1331,2,Caribbean Coastal Wetland Systems
1332,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1333,2,Caribbean Swamp Systems
1334,2,Gulf and Atlantic Coastal Plain Swamp Systems
1335,2,South Florida Everglades Sawgrass Marsh
1336,2,Floridian Highlands Freshwater Marsh
1337,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1338,2,North American Warm Desert Sparsely Vegetated Systems
1339,2,Colorado Plateau Pinyon-Juniper Woodland
1340,2,Madrean Encinal
1341,2,Madrean Lower Montane Pine-Oak Forest and Woodland
1342,2,Madrean Pinyon-Juniper Woodland
1343,2,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1344,2,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1345,2,Southern Rocky Mountain Ponderosa Pine Woodland
1346,2,Southern Rocky Mountain Pinyon-Juniper Woodland
1347,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
1348,2,Chihuahuan Creosotebush Desert Scrub
1349,2,Chihuahuan Mixed Salt Desert Scrub
1350,2,Chihuahuan Succulent Desert Scrub
1351,2,Inter-Mountain Basins Big Sagebrush Shrubland
1352,2,Sonora-Mojave Creosotebush-White Bursage Desert Scrub
1353,2,Sonora-Mojave Mixed Salt Desert Scrub
1354,2,Sonoran Mid-Elevation Desert Scrub
1355,2,Western Great Plains Sandhill Steppe
1356,2,Chihuahuan Mixed Desert Shrubland
1357,2,Chihuahuan Grama Grass-Creosote Steppe
1358,2,Madrean Oriental Chaparral
1359,2,Mogollon Chaparral
1360,2,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1361,2,Sonora-Mojave Semi-Desert Chaparral
1362,2,Sonoran Paloverde-Mixed Cacti Desert Scrub
1363,2,Madrean Juniper Savanna
1364,2,Southern Rocky Mountain Juniper Woodland and Savanna
1365,2,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe
1366,2,Chihuahuan Gypsophilous Grassland and Steppe
1367,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe
1368,2,Chihuahuan Sandy Plains Semi-Desert Grassland
1369,2,Inter-Mountain Basins Semi-Desert Grassland
1370,2,Southern Rocky Mountain Montane-Subalpine Grassland
1371,2,Western Great Plains Shortgrass Prairie
1372,2,Inter-Mountain Basins Greasewood Flat
1373,2,North American Warm Desert Riparian Systems
1374,2,Rocky Mountain Montane Riparian Systems
1375,2,Chihuahuan Loamy Plains Desert Grassland
1376,2,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland
1377,2,North American Warm Desert Sparsely Vegetated Systems
1378,2,Madrean Lower Montane Pine-Oak Forest and Woodland
1379,2,Madrean Pinyon-Juniper Woodland
1380,2,Southern Rocky Mountain Ponderosa Pine Woodland
1381,2,Southern Rocky Mountain Pinyon-Juniper Woodland
1382,2,Chihuahuan Creosotebush Desert Scrub
1383,2,Chihuahuan Mixed Salt Desert Scrub
1384,2,Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub
1385,2,Chihuahuan Succulent Desert Scrub
1386,2,Rocky Mountain Lower Montane-Foothill Shrubland
1387,2,Western Great Plains Sandhill Steppe
1388,2,Apacherian-Chihuahuan Mesquite Upland Scrub
1389,2,Chihuahuan Mixed Desert and Thorn Scrub
1390,2,Madrean Oriental Chaparral
1391,2,Western Great Plains Mesquite Woodland and Shrubland
1392,2,Madrean Juniper Savanna
1393,2,Southern Rocky Mountain Juniper Woodland and Savanna
1394,2,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe
1395,2,Chihuahuan Gypsophilous Grassland and Steppe
1396,2,Southern Rocky Mountain Montane-Subalpine Grassland
1397,2,Western Great Plains Shortgrass Prairie
1398,2,North American Warm Desert Riparian Systems
1399,2,Rocky Mountain Montane Riparian Systems
1400,2,Edwards Plateau Limestone Shrubland
1401,2,Western Great Plains Depressional Wetland Systems - Playa
1402,2,Chihuahuan Loamy Plains Desert Grassland
1403,2,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland - Tobosa Grassland
1404,2,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland - Alkali Sacaton
1405,2,Southern Rocky Mountain Ponderosa Pine Woodland
1406,2,Southern Rocky Mountain Pinyon-Juniper Woodland
1407,2,Inter-Mountain Basins Big Sagebrush Shrubland
1408,2,Inter-Mountain Basins Mixed Salt Desert Scrub
1409,2,Rocky Mountain Lower Montane-Foothill Shrubland
1410,2,Western Great Plains Sandhill Steppe
1411,2,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1412,2,Western Great Plains Mesquite Woodland and Shrubland
1413,2,Southern Rocky Mountain Ponderosa Pine Savanna
1414,2,Inter-Mountain Basins Montane Sagebrush Steppe
1415,2,Central Mixedgrass Prairie
1416,2,Western Great Plains Foothill and Piedmont Grassland
1417,2,Western Great Plains Shortgrass Prairie
1418,2,Rocky Mountain Montane Riparian Systems
1419,2,Western Great Plains Floodplain Systems
1420,2,Northwestern Great Plains Canyon
1421,2,Western Great Plains Depressional Wetland Systems
1422,2,Western Great Plains Sparsely Vegetated Systems
1423,2,Western Great Plains Sandhill Steppe
1424,2,Western Great Plains Mesquite Woodland and Shrubland
1425,2,Southern Rocky Mountain Juniper Woodland and Savanna
1426,2,Central Mixedgrass Prairie
1427,2,Western Great Plains Sand Prairie
1428,2,Western Great Plains Shortgrass Prairie
1429,2,Western Great Plains Floodplain Systems
1430,2,Edwards Plateau Limestone Shrubland
1431,2,Western Great Plains Depressional Wetland Systems - Playa
1432,2,Western Great Plains Depressional Wetland Systems - Saline
1433,2,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland - Tobosa Grassland
1434,2,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland - Alkali Sacaton
1435,2,West Gulf Coastal Plain Mesic Hardwood Forest
1436,2,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland
1437,2,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland
1438,2,West Gulf Coastal Plain Pine-Hardwood Forest
1439,2,West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland
1440,2,Southern Blackland Tallgrass Prairie
1441,2,West Gulf Coastal Plain Northern Calcareous Prairie
1442,2,West Gulf Coastal Plain Southern Calcareous Prairie
1443,2,Texas-Louisiana Coastal Prairie
1444,2,West Gulf Coastal Plain Wet Longleaf Pine Savanna and Flatwoods
1445,2,West Gulf Coastal Plain Pine-Hardwood Flatwoods
1446,2,Gulf and Atlantic Coastal Plain Floodplain Systems
1447,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1448,2,Gulf and Atlantic Coastal Plain Swamp Systems
1449,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1450,2,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods
1451,2,East-Central Texas Plains Post Oak Savanna and Woodland
1452,2,Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest
1453,2,Atlantic Coastal Plain Mesic Hardwood Forest
1454,2,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland
1455,2,Atlantic Coastal Plain Upland Longleaf Pine Woodland
1456,2,Southern Coastal Plain Mesic Slope Forest
1457,2,Central Atlantic Coastal Plain Maritime Forest
1458,2,Southern Atlantic Coastal Plain Maritime Forest
1459,2,Southern Atlantic Coastal Plain Dune and Maritime Grassland
1460,2,Central Atlantic Coastal Plain Wet Longleaf Pine Savanna and Flatwoods
1461,2,Southern Atlantic Coastal Plain Wet Pine Savanna and Flatwoods
1462,2,Atlantic Coastal Plain Peatland Pocosin and Canebrake
1463,2,Atlantic Coastal Plain Clay-Based Carolina Bay Wetland
1464,2,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall
1465,2,Gulf and Atlantic Coastal Plain Floodplain Systems
1466,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1467,2,Gulf and Atlantic Coastal Plain Swamp Systems
1468,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1469,2,Central Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest
1470,2,Inter-Mountain Basins Sparsely Vegetated Systems
1471,2,Western Great Plains Sparsely Vegetated Systems
1472,2,Rocky Mountain Aspen Forest and Woodland
1473,2,Rocky Mountain Bigtooth Maple Ravine Woodland
1474,2,Madrean Lower Montane Pine-Oak Forest and Woodland
1475,2,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1476,2,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1477,2,Southern Rocky Mountain Ponderosa Pine Woodland - South
1478,2,Southern Rocky Mountain Ponderosa Pine Woodland - North
1479,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
1480,2,Southern Rocky Mountain Pinyon-Juniper Woodland
1481,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
1482,2,Colorado Plateau Mixed Low Sagebrush Shrubland
1483,2,Inter-Mountain Basins Mixed Salt Desert Scrub - South
1484,2,Inter-Mountain Basins Mixed Salt Desert Scrub - North
1485,2,Rocky Mountain Lower Montane-Foothill Shrubland
1486,2,Western Great Plains Sandhill Steppe
1487,2,Apacherian-Chihuahuan Mesquite Upland Scrub
1488,2,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1489,2,Western Great Plains Mesquite Woodland and Shrubland
1490,2,Southern Rocky Mountain Ponderosa Pine Savanna - South
1491,2,Southern Rocky Mountain Ponderosa Pine Savanna - North
1492,2,Southern Rocky Mountain Juniper Woodland and Savanna
1493,2,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe
1494,2,Chihuahuan Gypsophilous Grassland and Steppe
1495,2,Southern Rocky Mountain Montane-Subalpine Grassland
1496,2,Western Great Plains Foothill and Piedmont Grassland
1497,2,Western Great Plains Shortgrass Prairie
1498,2,Inter-Mountain Basins Greasewood Flat
1499,2,Rocky Mountain Montane Riparian Systems
1500,2,Western Great Plains Floodplain Systems
1501,2,Western Great Plains Depressional Wetland Systems
1502,2,Chihuahuan Loamy Plains Desert Grassland
1503,2,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland
1504,2,West Gulf Coastal Plain Mesic Hardwood Forest
1505,2,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland
1506,2,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland
1507,2,West Gulf Coastal Plain Pine-Hardwood Forest
1508,2,Mississippi Delta Maritime Forest
1509,2,Texas-Louisiana Coastal Prairie
1510,2,West Gulf Coastal Plain Wet Longleaf Pine Savanna and Flatwoods
1511,2,West Gulf Coastal Plain Pine-Hardwood Flatwoods
1512,2,Gulf and Atlantic Coastal Plain Floodplain Systems
1513,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1514,2,Gulf and Atlantic Coastal Plain Swamp Systems
1515,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1516,2,Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems
1517,2,Southern Crowley`s Ridge Mesic Loess Slope Forest
1518,2,West Gulf Coastal Plain Mesic Hardwood Forest
1519,2,East Gulf Coastal Plain Northern Loess Bluff Forest
1520,2,East Gulf Coastal Plain Southern Loess Bluff Forest
1521,2,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland
1522,2,West Gulf Coastal Plain Pine-Hardwood Forest
1523,2,Lower Mississippi River Dune Woodland and Forest
1524,2,West Gulf Coastal Plain Southern Calcareous Prairie
1525,2,Lower Mississippi Alluvial Plain Grand Prairie
1526,2,West Gulf Coastal Plain Pine-Hardwood Flatwoods
1527,2,Gulf and Atlantic Coastal Plain Floodplain Systems
1528,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1529,2,Gulf and Atlantic Coastal Plain Swamp Systems
1530,2,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest
1531,2,Northern Crowley`s Ridge Sand Forest
1532,2,Lower Mississippi River Flatwoods
1561,2,Laurentian-Acadian Northern Hardwoods Forest
1562,2,Laurentian-Acadian Northern Hardwoods Forest - Hemlock
1563,2,North-Central Interior Dry-Mesic Oak Forest and Woodland
1564,2,North-Central Interior Dry Oak Forest and Woodland
1565,2,North-Central Interior Beech-Maple Forest
1566,2,North-Central Interior Maple-Basswood Forest
1567,2,Laurentian-Acadian Northern Pine(-Oak) Forest
1568,2,Boreal White Spruce-Fir-Hardwood Forest - Inland
1569,2,Laurentian-Acadian Pine-Hemlock-Hardwood Forest
1570,2,North-Central Interior Oak Savanna
1571,2,North-Central Oak Barrens
1572,2,Laurentian Pine-Oak Barrens
1573,2,Laurentian-Acadian Jack Pine Barrens and Forest
1574,2,Great Lakes Alvar
1575,2,North-Central Interior Sand and Gravel Tallgrass Prairie
1576,2,Central Tallgrass Prairie
1577,2,Eastern Boreal Floodplain
1578,2,Great Lakes Wooded Dune and Swale
1579,2,Central Interior and Appalachian Floodplain Systems
1580,2,Laurentian-Acadian Floodplain Systems
1581,2,Boreal Acidic Peatland Systems
1582,2,Central Interior and Appalachian Swamp Systems
1583,2,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
1584,2,Great Lakes Coastal Marsh Systems
1585,2,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems
1586,2,Laurentian-Acadian Shrub-Herbaceous Wetland Systems
1587,2,Paleozoic Plateau Bluff and Talus
1588,2,Laurentian-Acadian Northern Hardwoods Forest
1589,2,Laurentian-Acadian Northern Hardwoods Forest - Hemlock
1590,2,North-Central Interior Dry-Mesic Oak Forest and Woodland
1591,2,North-Central Interior Maple-Basswood Forest
1592,2,Eastern Great Plains Tallgrass Aspen Parkland
1593,2,Boreal Jack Pine-Black Spruce Forest
1594,2,Laurentian-Acadian Northern Pine(-Oak) Forest
1595,2,Laurentian-Acadian Northern Pine Forest
1596,2,Boreal White Spruce-Fir-Hardwood Forest - Inland
1597,2,Boreal White Spruce-Fir-Hardwood Forest - Coastal
1598,2,Boreal White Spruce-Fir-Hardwood Forest - Aspen-Birch
1599,2,North-Central Interior Oak Savanna
1600,2,North-Central Oak Barrens
1601,2,Laurentian Pine-Oak Barrens
1602,2,Laurentian-Acadian Jack Pine Barrens and Forest
1603,2,North-Central Interior Sand and Gravel Tallgrass Prairie
1604,2,Northern Tallgrass Prairie
1605,2,Eastern Boreal Floodplain
1606,2,Central Interior and Appalachian Floodplain Systems
1607,2,Laurentian-Acadian Floodplain Systems
1608,2,Boreal Acidic Peatland Systems
1609,2,Central Interior and Appalachian Swamp Systems
1610,2,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
1611,2,Great Lakes Coastal Marsh Systems
1612,2,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems
1613,2,Laurentian-Acadian Shrub-Herbaceous Wetland Systems
1614,2,Laurentian-Acadian Northern Hardwoods Forest
1615,2,Laurentian-Acadian Northern Hardwoods Forest - Hemlock
1616,2,Northern Sugar Maple-Basswood Forest
1617,2,North-Central Interior Dry-Mesic Oak Forest and Woodland
1618,2,North-Central Interior Dry Oak Forest and Woodland
1619,2,North-Central Interior Beech-Maple Forest
1620,2,Great Lakes Pine Barrens
1621,2,Great Lakes Spruce-Fir
1622,2,Laurentian-Acadian Northern Pine(-Oak) Forest
1623,2,Boreal White Spruce-Fir-Hardwood Forest - Inland
1624,2,Boreal White Spruce-Fir-Hardwood Forest - Coastal
1625,2,Laurentian-Acadian Pine-Hemlock-Hardwood Forest
1626,2,North-Central Interior Oak Savanna
1627,2,North-Central Oak Barrens
1628,2,Laurentian Pine-Oak Barrens
1629,2,Laurentian-Acadian Jack Pine Barrens and Forest
1630,2,Great Lakes Wet-Mesic Lakeplain Prairie
1631,2,North-Central Interior Sand and Gravel Tallgrass Prairie
1632,2,Central Tallgrass Prairie
1633,2,Eastern Boreal Floodplain
1634,2,Great Lakes Wooded Dune and Swale
1635,2,Central Interior and Appalachian Floodplain Systems
1636,2,Laurentian-Acadian Floodplain Systems
1637,2,Boreal Acid Peatland Systems
1638,2,Central Interior and Appalachian Swamp Systems
1639,2,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
1640,2,Great Lakes Coastal Marsh Systems
1641,2,Laurentian-Acadian Shrub-Herbaceous Wetland Systems
1642,2,Western Great Plains Dry Bur Oak Forest and Woodland
1643,2,Northwestern Great Plains Mixedgrass Prairie
1644,2,Western Great Plains Tallgrass Prairie
1645,2,Western Great Plains Floodplain Systems
1646,2,Boreal Aspen-Birch Forest
1647,2,Laurentian-Acadian Northern Hardwoods Forest
1648,2,North-Central Interior Maple-Basswood Forest
1649,2,Eastern Great Plains Tallgrass Aspen Parkland
1650,2,Boreal White Spruce-Fir-Hardwood Forest - Inland
1651,2,Western Great Plains Wooded Draw and Ravine
1652,2,North-Central Interior Oak Savanna
1653,2,North-Central Interior Sand and Gravel Tallgrass Prairie
1654,2,Northern Tallgrass Prairie
1655,2,Eastern Great Plains Floodplain Systems
1656,2,Boreal Acidic Peatland Systems
1657,2,Great Plains Prairie Pothole
1658,2,Western Great Plains Depressional Wetland Systems
1659,2,Western Great Plains Dry Bur Oak Forest and Woodland
1660,2,Northwestern Great Plains Mixedgrass Prairie
1661,2,Western Great Plains Tallgrass Prairie
1662,2,Western Great Plains Floodplain Systems
1663,2,North-Central Interior Dry-Mesic Oak Forest and Woodland
1664,2,North-Central Interior Dry Oak Forest and Woodland
1665,2,North-Central Interior Maple-Basswood Forest
1666,2,Eastern Great Plains Tallgrass Aspen Parkland
1667,2,Western Great Plains Wooded Draw and Ravine
1668,2,North-Central Interior Oak Savanna
1669,2,North-Central Interior Sand and Gravel Tallgrass Prairie
1670,2,Northern Tallgrass Prairie
1671,2,Eastern Great Plains Floodplain Systems
1672,2,Great Plains Prairie Pothole
1673,2,Western Great Plains Depressional Wetland Systems
1674,2,Western Great Plains Sparsely Vegetated Systems
1675,2,Western Great Plains Dry Bur Oak Forest and Woodland
1676,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
1677,2,Inter-Mountain Basins Big Sagebrush Shrubland
1678,2,Rocky Mountain Lower Montane-Foothill Shrubland
1679,2,Western Great Plains Sandhill Steppe
1680,2,Inter-Mountain Basins Big Sagebrush Steppe
1681,2,Central Mixedgrass Prairie
1682,2,Northwestern Great Plains Mixedgrass Prairie
1683,2,Western Great Plains Sand Prairie
1684,2,Western Great Plains Shortgrass Prairie
1685,2,Western Great Plains Tallgrass Prairie
1686,2,Western Great Plains Floodplain Systems
1687,2,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna
1688,2,Western Great Plains Wooded Draw and Ravine
1689,2,Central Tallgrass Prairie
1690,2,Eastern Great Plains Floodplain Systems
1691,2,Western Great Plains Depressional Wetland Systems
1692,2,Western Great Plains Sandhill Steppe
1693,2,Western Great Plains Mesquite Woodland and Shrubland
1694,2,Central Mixedgrass Prairie
1695,2,Western Great Plains Sand Prairie
1696,2,Western Great Plains Floodplain Systems
1697,2,Ozark-Ouachita Dry-Mesic Oak Forest
1698,2,Crosstimbers Oak Forest and Woodland
1699,2,West Gulf Coastal Plain Mesic Hardwood Forest
1700,2,Ozark-Ouachita Mesic Hardwood Forest
1701,2,Ozark-Ouachita Dry Oak Woodland
1702,2,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland
1703,2,West Gulf Coastal Plain Pine-Hardwood Forest
1704,2,Edwards Plateau Limestone Savanna and Woodland
1705,2,Edwards Plateau Limestone Shrubland
1706,2,Southern Blackland Tallgrass Prairie
1707,2,Southeastern Great Plains Tallgrass Prairie
1708,2,Central Interior and Appalachian Floodplain Systems
1709,2,Central Interior and Appalachian Riparian Systems
1710,2,Gulf and Atlantic Coastal Plain Floodplain Systems
1711,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1712,2,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland
1713,2,East-Central Texas Plains Post Oak Savanna and Woodland
1714,2,Edwards Plateau Dry-Mesic Slope Forest and Woodland
1715,2,Western Great Plains Sandhill Steppe
1716,2,Apacherian-Chihuahuan Mesquite Upland Scrub
1717,2,Western Great Plains Mesquite Woodland and Shrubland
1718,2,Central Mixedgrass Prairie
1719,2,Western Great Plains Sand Prairie
1720,2,Western Great Plains Shortgrass Prairie
1721,2,North American Warm Desert Riparian Systems
1722,2,Western Great Plains Floodplain Systems
1723,2,Crosstimbers Oak Forest and Woodland
1724,2,East-Central Texas Plains Southern Pine Forest and Woodland
1725,2,Edwards Plateau Limestone Savanna and Woodland
1726,2,Tamaulipan Mixed Deciduous Thornscrub
1727,2,Tamaulipan Calcareous Thornscrub
1728,2,Edwards Plateau Limestone Shrubland
1729,2,Llano Uplift Acidic Forest-Woodland-Glade
1730,2,Southern Blackland Tallgrass Prairie
1731,2,Southeastern Great Plains Tallgrass Prairie
1732,2,Central Interior and Appalachian Floodplain Systems
1733,2,Central Interior and Appalachian Riparian Systems
1734,2,Western Great Plains Depressional Wetland Systems
1735,2,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland
1736,2,East-Central Texas Plains Post Oak Savanna and Woodland
1737,2,Edwards Plateau Dry-Mesic Slope Forest and Woodland
1738,2,Edwards Plateau Mesic Canyon
1739,2,Edwards Plateau Riparian
1740,2,West Gulf Coastal Plain Mesic Hardwood Forest
1741,2,Central and South Texas Coastal Fringe Forest and Woodland
1742,2,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland
1743,2,East-Central Texas Plains Southern Pine Forest and Woodland
1744,2,West Gulf Coastal Plain Pine-Hardwood Forest
1745,2,Edwards Plateau Limestone Savanna and Woodland
1746,2,Tamaulipan Mixed Deciduous Thornscrub
1747,2,Tamaulipan Calcareous Thornscrub
1748,2,Southern Blackland Tallgrass Prairie
1749,2,Texas-Louisiana Coastal Prairie
1750,2,Central and Upper Texas Coast Dune and Coastal Grassland
1751,2,Tamaulipan Savanna Grassland
1752,2,South Texas Lomas
1753,2,Tamaulipan Clay Grassland
1754,2,South Texas Sand Sheet Grassland
1755,2,Tamaulipan Floodplain
1756,2,Gulf and Atlantic Coastal Plain Floodplain Systems
1757,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1758,2,Tamaulipan Riparian Systems
1759,2,Gulf and Atlantic Coastal Plain Swamp Systems
1760,2,Texas-Louisiana Saline Coastal Prairie
1761,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1762,2,Western Great Plains Depressional Wetland Systems
1763,2,East-Central Texas Plains Post Oak Savanna and Woodland
1764,2,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest
1765,2,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest
1766,2,East Gulf Coastal Plain Northern Loess Bluff Forest
1767,2,East Gulf Coastal Plain Limestone Forest
1768,2,East Gulf Coastal Plain Southern Loess Bluff Forest
1769,2,Southern Coastal Plain Dry Upland Hardwood Forest
1770,2,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland
1771,2,Southern Appalachian Low-Elevation Pine Forest
1772,2,Southern Coastal Plain Mesic Slope Forest
1773,2,Southern Piedmont Dry Oak(-Pine) Forest
1774,2,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest
1775,2,Southern Coastal Plain Blackland Prairie and Woodland
1776,2,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods
1777,2,Southern Coastal Plain Seepage Swamp and Baygall
1778,2,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall
1779,2,Central Interior and Appalachian Riparian Systems
1780,2,Gulf and Atlantic Coastal Plain Floodplain Systems
1781,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1782,2,Gulf and Atlantic Coastal Plain Swamp Systems
1783,2,East Gulf Coastal Plain Limestone Forest
1784,2,East Gulf Coastal Plain Southern Loess Bluff Forest
1785,2,Southern Coastal Plain Dry Upland Hardwood Forest
1786,2,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland
1787,2,Florida Longleaf Pine Sandhill
1788,2,Southern Coastal Plain Mesic Slope Forest
1789,2,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest
1790,2,East Gulf Coastal Plain Maritime Forest
1791,2,East Gulf Coastal Plain Dune and Coastal Grassland
1792,2,East Gulf Coastal Plain Near-Coast Pine Flatwoods
1793,2,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods
1794,2,Southern Coastal Plain Nonriverine Cypress Dome
1795,2,Southern Coastal Plain Seepage Swamp and Baygall
1796,2,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall
1797,2,Gulf and Atlantic Coastal Plain Floodplain Systems
1798,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1799,2,Gulf and Atlantic Coastal Plain Swamp Systems
1800,2,East Gulf Coastal Plain Savanna and Wet Prairie
1801,2,Floridian Highlands Freshwater Marsh
1802,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1803,2,Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems
1804,2,Southern Appalachian Oak Forest
1805,2,Southern Piedmont Mesic Forest
1806,2,Southern and Central Appalachian Cove Forest
1807,2,Piedmont Hardpan Woodland and Forest
1808,2,Southeastern Interior Longleaf Pine Woodland
